"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000026895"	-0.237868312686899	0.401867519916797	-0.0224918393908898	0.036902833093686	0.0195660546962472	0.999905579367304	"Ndufa8"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8"
"ENSMUSG00000026896"	-0.0415867210651425	0.991567860933493	-0.0253721254156237	0.419799976334675	-0.00261403832506478	0.999905579367304	"Ifih1"	"interferon induced with helicase C domain 1"
"ENSMUSG00000026904"	0.104546845154518	0.859725041021051	0.0222466145898389	0.0117623824425195	-0.00702911042583309	0.999905579367304	"Slc4a10"	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10"
"ENSMUSG00000026914"	-0.0143752239684452	0.992348894220561	0.000877041859874103	0.968145285121106	0.0067911240985209	0.999905579367304	"Psmd14"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 14"
"ENSMUSG00000026915"	-0.00194996866941717	0.998272053782079	0.0020857496219198	0.909932280569882	0.00965569975539176	0.999905579367304	"Strbp"	"spermatid perinuclear RNA binding protein"
"ENSMUSG00000026917"	0.148271137675383	0.860245919520444	-0.00137388870389705	0.960861234687007	-0.010358887368361	0.999905579367304	"Wdr5"	"WD repeat domain 5"
"ENSMUSG00000026918"	0.0127557759036166	0.992348894220561	-0.000185722572825386	0.993161827513964	-0.000402440899055797	0.999905579367304	"Brd3"	"bromodomain containing 3"
"ENSMUSG00000026921"	-0.086840048464972	0.953082390858899	-0.0188755112078481	0.366774389987993	0.00599948599783581	0.999905579367304	"Egfl7"	"EGF-like domain 7"
"ENSMUSG00000026922"	0.0420336822441093	0.994944955876663	0.0181256802949339	0.879176035763037	-0.00602159326253612	0.999905579367304	"Agpat2"	"1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)"
"ENSMUSG00000026923"	0.275972000820357	0.482462739973342	0.0099246871196756	0.626158981090475	-0.047415312730493	0.247121145219333	"Notch1"	"notch 1"
"ENSMUSG00000026924"	0.0873928162119531	0.904727472482948	0.0135384300697399	0.254378567311117	-0.0102742053225309	0.999905579367304	"Sec16a"	"SEC16 homolog A (S. cerevisiae)"
"ENSMUSG00000026925"	0.102514267552099	0.929755849060972	0.0229678769093036	0.110206554934249	-0.00551227220280964	0.999905579367304	"Inpp5e"	"inositol polyphosphate-5-phosphatase E"
"ENSMUSG00000026926"	-0.0621126868239484	0.948244828762877	-0.00480908506995052	0.781808936888402	0.00776031851082194	0.999905579367304	"Pmpca"	"peptidase (mitochondrial processing) alpha"
"ENSMUSG00000026927"	-0.0558170183981988	0.953082390858899	-0.010998546575228	0.411624689756294	0.00404015120527204	0.999905579367304	"Sdccag3"	"serologically defined colon cancer antigen 3"
"ENSMUSG00000026928"	0.372684969710286	0.871587173446044	-0.018812962124812	0.765626222037212	-0.00485772292718821	0.999905579367304	"Card9"	"caspase recruitment domain family, member 9"
"ENSMUSG00000026930"	0.174064464081044	0.693026208020749	0.0249795707226933	0.0168762434646076	-0.0189315139432341	0.999905579367304	"Gpsm1"	"G-protein signalling modulator 1 (AGS3-like, C. elegans)"
"ENSMUSG00000026932"	-0.17528802085841	0.578480821583805	-0.00934517297492355	0.459728683560104	0.00841164834288135	0.999905579367304	"Nacc2"	"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing"
"ENSMUSG00000026933"	0.0659591132868906	0.943976377608358	0.00763416505607369	0.5953861088376	-0.00518364406033466	0.999905579367304	"Camsap1"	"calmodulin regulated spectrin-associated protein 1"
"ENSMUSG00000026939"	-0.00629096117927946	0.997797673963154	-0.029810819853613	0.167222527137117	-0.000753877487859529	0.999905579367304	"Tmem141"	"transmembrane protein 141"
"ENSMUSG00000026940"	0.307707917551236	0.939833430717328	-0.0460204246674237	0.47867651770944	0.0246593439881474	0.999905579367304	"Ccdc183"	"coiled-coil domain containing 183"
"ENSMUSG00000026941"	0.000154410356666107	0.999932265660206	-0.0274937946240938	0.645824539085267	-0.0289320554105372	0.999905579367304	"Mamdc4"	"MAM domain containing 4"
"ENSMUSG00000026942"	-0.195967038404786	0.895475452241629	-7.11958491015853e-06	0.999877053885359	0.00976007623367736	0.999905579367304	"Traf2"	"TNF receptor-associated factor 2"
"ENSMUSG00000026944"	0.127512179109421	0.774117332336964	0.00337790193471172	0.839410412295553	-0.0166722871928278	0.999905579367304	"Abca2"	"ATP-binding cassette, sub-family A (ABC1), member 2"
"ENSMUSG00000026946"	-0.746575268340366	0.485239173770452	-0.0324663311379957	0.508626555848135	0.0814379211982814	0.999905579367304	"Nmi"	"N-myc (and STAT) interactor"
"ENSMUSG00000026950"	0.564866522869237	0.627958649122104	0.0123562610127382	0.841589142597232	-0.0499197804588858	0.999905579367304	"Neb"	"nebulin"
"ENSMUSG00000026955"	-0.259557542177054	0.951285982395686	-0.0640905135663319	0.238669482311866	0.0214638372043719	0.999905579367304	"Sapcd2"	"suppressor APC domain containing 2"
"ENSMUSG00000026956"	-0.182097120586857	0.904727472482948	0.027140860064034	0.253410584672334	0.00247481181119042	0.999905579367304	"Uap1l1"	"UDP-N-acteylglucosamine pyrophosphorylase 1-like 1"
"ENSMUSG00000026958"	-0.107096879820684	0.938689053041055	0.0108718069274981	0.619468264618445	0.0103109840271269	0.999905579367304	"Dpp7"	"dipeptidylpeptidase 7"
"ENSMUSG00000026959"	0.162465514026297	0.616140195349429	0.0145211047782164	0.166766463871082	-0.0166559708018808	0.999905579367304	"Grin1"	"glutamate receptor, ionotropic, NMDA1 (zeta 1)"
"ENSMUSG00000026960"	-0.168209126341565	0.917530346090105	0.00954145435107337	0.781808936888402	0.0188744335048578	0.999905579367304	"Arl6ip6"	"ADP-ribosylation factor-like 6 interacting protein 6"
"ENSMUSG00000026961"	0.129693717960094	0.985617782679739	-0.00387839489642318	0.968145285121106	-0.0288354024603822	0.999905579367304	"Lrrc26"	"leucine rich repeat containing 26"
"ENSMUSG00000026963"	-0.0100982726883005	0.998826214497938	0.0336382746875398	0.765873223034778	-0.0585579561669583	0.999905579367304	"Tmem210"	"transmembrane protein 210"
"ENSMUSG00000026965"	-0.0572278558941	0.952805898192051	-0.00455585964935559	0.791276442119373	0.00490824383617001	0.999905579367304	"Anapc2"	"anaphase promoting complex subunit 2"
"ENSMUSG00000026966"	-0.208284100765884	0.765243066194039	-0.0261753946322485	0.0935665770337288	0.0174352001116238	0.999905579367304	"Ssna1"	"Sjogren's syndrome nuclear autoantigen 1"
"ENSMUSG00000026970"	-0.105111937723288	0.920233700086579	-0.00827928700518592	0.680438698135521	0.0121536806622599	0.999905579367304	"Rbms1"	"RNA binding motif, single stranded interacting protein 1"
"ENSMUSG00000026972"	0.345144087259612	0.723376482172264	0.0484064101992062	0.0275595979056971	-0.0450654547242973	0.999905579367304	"Arrdc1"	"arrestin domain containing 1"
"ENSMUSG00000026974"	-0.333763918560429	0.357821003826036	-0.0201179264961918	0.236285618265675	0.030364848009989	0.999905579367304	"Zmynd19"	"zinc finger, MYND domain containing 19"
"ENSMUSG00000026975"	0.101524217165383	0.943976377608358	0.017890305424019	0.35350652892597	-0.00761584664886591	0.999905579367304	"Dph7"	"diphthamine biosynethesis 7"
"ENSMUSG00000026977"	0.0639545886071803	0.943976377608358	0.00809835115505938	0.571452978064251	-0.00233404194006264	0.999905579367304	"March7"	"membrane-associated ring finger (C3HC4) 7"
"ENSMUSG00000026979"	-0.253699122815349	0.953082390858899	-0.0292544288883417	0.691876124870745	0.0184266506141907	0.999905579367304	"Psd4"	"pleckstrin and Sec7 domain containing 4"
"ENSMUSG00000026980"	0.0677656032479573	0.988023693170002	-0.0283082881710825	0.563051910626877	-0.0443691723586618	0.999905579367304	"Ly75"	"lymphocyte antigen 75"
"ENSMUSG00000026986"	0.142294648809304	0.9012271044974	0.0200030356089184	0.290254568198038	-0.0165610625133799	0.999905579367304	"Hnmt"	"histamine N-methyltransferase"
"ENSMUSG00000026987"	0.12304843352899	0.871587173446044	0.0213769141816508	0.0712713778386887	-0.0183378165599818	0.999905579367304	"Baz2b"	"bromodomain adjacent to zinc finger domain, 2B"
"ENSMUSG00000026988"	0.186173032512643	0.901040768495586	3.30112197467442e-06	0.999930729819818	-0.0104547239464467	0.999905579367304	"Wdsub1"	"WD repeat, SAM and U-box domain containing 1"
"ENSMUSG00000026991"	-0.0534592003004335	0.952805898192051	0.00730083677802085	0.588953013607009	0.00656701540595675	0.999905579367304	"Pkp4"	"plakophilin 4"
"ENSMUSG00000026994"	-0.0308628723832112	0.994944955876663	-0.0070205167142254	0.941384352706237	0.0136775950532077	0.999905579367304	"Galnt3"	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3"
"ENSMUSG00000026999"	-0.390241581821425	0.83764985337648	-0.0271743236166085	0.555416958969319	0.017554750378358	0.999905579367304	"Nup35"	"nucleoporin 35"
"ENSMUSG00000027001"	-0.0744269803736483	0.968506807696083	-0.0118814581566031	0.675075835786543	0.0103468367451412	0.999905579367304	"Dusp19"	"dual specificity phosphatase 19"
"ENSMUSG00000027002"	0.0184882674539128	0.988023693170002	0.00820804035949045	0.514666482574911	0.00094085990110983	0.999905579367304	"Nckap1"	"NCK-associated protein 1"
"ENSMUSG00000027004"	0.175413646213334	0.885527975143667	-0.00113200630558014	0.976026021084651	-0.018232891473652	0.999905579367304	"Frzb"	"frizzled-related protein"
"ENSMUSG00000027006"	-0.0202410093931846	0.988023693170002	0.0175565585009117	0.0916538315859707	0.002984327506944	0.999905579367304	"Dnajc10"	"DnaJ (Hsp40) homolog, subfamily C, member 10"
"ENSMUSG00000027007"	-0.0404377206508828	0.971152713394345	-0.00515362189626672	0.770436801006618	0.00347038608616104	0.999905579367304	"Ssfa2"	"sperm specific antigen 2"
"ENSMUSG00000027009"	0.284799388327418	0.632228766047827	0.0378911382575171	0.0183884162906201	-0.0262477881256025	0.999905579367304	"Itga4"	"integrin alpha 4"
"ENSMUSG00000027010"	0.00597158581076182	0.995217462825783	0.0134750135398411	0.225226200828092	0.000949700603940935	0.999905579367304	"Slc25a12"	"solute carrier family 25 (mitochondrial carrier, Aralar), member 12"
"ENSMUSG00000027011"	-0.0863308501442124	0.913008723790487	-0.0140167609426432	0.26088504074513	0.00891083815900382	0.999905579367304	"Ube2e3"	"ubiquitin-conjugating enzyme E2E 3"
"ENSMUSG00000027012"	0.0432177598073974	0.960597153418421	0.00188578409070996	0.922281046466294	-0.00148288816897088	0.999905579367304	"Dync1i2"	"dynein cytoplasmic 1 intermediate chain 2"
"ENSMUSG00000027014"	-0.116501163051276	0.951285982395686	0.0168173709449095	0.526036513675252	0.00998462357245419	0.999905579367304	"Cwc22"	"CWC22 spliceosome-associated protein homolog (S. cerevisiae)"
"ENSMUSG00000027015"	-0.044594691705253	0.992348894220561	-0.0980911663325416	0.00102474454118083	0.0201757190932343	0.999905579367304	"Cybrd1"	"cytochrome b reductase 1"
"ENSMUSG00000027016"	0.0492809291222596	0.973432635969602	0.00513458243337324	0.820986598227299	-0.011404406349356	0.999905579367304	"Zfp385b"	"zinc finger protein 385B"
"ENSMUSG00000027018"	0.0221410657631503	0.992348894220561	0.0130557946154577	0.618197278981632	-0.010420736357201	0.999905579367304	"Hat1"	"histone aminotransferase 1"
"ENSMUSG00000027022"	-0.534834095533125	0.878155158999185	0.00874259767223179	0.928544344685513	0.0270440438611148	0.999905579367304	"Xirp2"	"xin actin-binding repeat containing 2"
"ENSMUSG00000027030"	-0.0260739835850996	0.986039141343909	0.00781681698204716	0.601820193129014	0.00389720643411397	0.999905579367304	"Stk39"	"serine/threonine kinase 39"
"ENSMUSG00000027035"	0.110873535223554	0.871587173446044	0.0122240253607521	0.342323517353851	-0.00209676706484898	0.999905579367304	"Cers6"	"ceramide synthase 6"
"ENSMUSG00000027067"	-0.0308613985279549	0.981530175690392	0.000855778526345684	0.966413987336362	0.00418713028251925	0.999905579367304	"Ssrp1"	"structure specific recognition protein 1"
"ENSMUSG00000027070"	-0.0558603508946933	0.992509509026935	0.0289913871238907	0.732067362309429	0.0129454288279934	0.999905579367304	"Lrp2"	"low density lipoprotein receptor-related protein 2"
"ENSMUSG00000027071"	-0.82427822661355	0.627958649122104	-0.0553121861819866	0.35086355772794	0.0948593391525236	0.999905579367304	"P2rx3"	"purinergic receptor P2X, ligand-gated ion channel, 3"
"ENSMUSG00000027074"	0.0117565580422734	0.998115751539564	0.0100878131403662	0.928776048817107	-0.148904716595674	0.999905579367304	"Slc43a3"	"solute carrier family 43, member 3"
"ENSMUSG00000027076"	-0.10146386412444	0.954754388143221	-0.00157868840153762	0.96917334164624	0.00721591605644247	0.999905579367304	"Timm10"	"translocase of inner mitochondrial membrane 10"
"ENSMUSG00000027078"	0.0741113856650546	0.986990713240325	-0.00592841916339049	0.925593398489737	-0.00262790257786122	0.999905579367304	"Ube2l6"	"ubiquitin-conjugating enzyme E2L 6"
"ENSMUSG00000027079"	0.233623734379893	0.891243204606264	0.0189873035758468	0.574581380445339	-0.0346232053957972	0.999905579367304	"Clp1"	"CLP1, cleavage and polyadenylation factor I subunit"
"ENSMUSG00000027080"	-0.0654942496340864	0.960597153418421	0.0103968652900388	0.61953853537937	0.00667225126632678	0.999905579367304	"Med19"	"mediator complex subunit 19"
"ENSMUSG00000027082"	-0.270532812235701	0.894183159377072	-0.0079705510400659	0.881871029451725	0.0196060571228894	0.999905579367304	"Tfpi"	"tissue factor pathway inhibitor"
"ENSMUSG00000027086"	0.0923664444315482	0.952805898192051	0.0101256381092204	0.698666055045474	-0.00409665185665606	0.999905579367304	"Fastkd1"	"FAST kinase domains 1"
"ENSMUSG00000027087"	-0.0621078329420339	0.943976377608358	0.00115107736607908	0.954238892400429	0.00378959679129203	0.999905579367304	"Itgav"	"integrin alpha V"
"ENSMUSG00000027088"	-0.0659301432784779	0.960597153418421	-0.0039745411894356	0.886018806803003	0.00639254897887803	0.999905579367304	"Phospho2"	"phosphatase, orphan 2"
"ENSMUSG00000027091"	-0.0267334998484718	0.985789206629355	-0.00254037985675431	0.898335636782338	0.00444337955435862	0.999905579367304	"Zc3h15"	"zinc finger CCCH-type containing 15"
"ENSMUSG00000027099"	0.106186544162532	0.924851396996462	0.0138000551033414	0.431366038467555	-0.00971291652599891	0.999905579367304	"Mtx2"	"metaxin 2"
"ENSMUSG00000027104"	0.0764323991620879	0.923360698727021	0.00379143597157789	0.82623464405839	-0.00148826552284578	0.999905579367304	"Atf2"	"cyclic AMP-dependent transcription factor ATF-2"
"ENSMUSG00000027107"	0.284628446591986	0.95839073562564	0.0219680786157623	0.829581562091387	-0.0645265076104919	0.999905579367304	"Chrna1"	"cholinergic receptor, nicotinic, alpha polypeptide 1 (muscle)"
"ENSMUSG00000027108"	-0.0715029574841635	0.938315450869118	-0.00040532786362928	0.98470191877477	0.0122053872095559	0.999905579367304	"Ola1"	"Obg-like ATPase 1"
"ENSMUSG00000027109"	0.0350972287622587	0.979058124148793	0.000573584219103456	0.979647569900099	-0.00966231278922861	0.999905579367304	"Sp3"	"trans-acting transcription factor 3"
"ENSMUSG00000027111"	-0.217280200226639	0.616140195349429	-0.0571156256627551	2.68492038049841e-08	0.0196398291249598	0.999905579367304	"Itga6"	"integrin alpha 6"
"ENSMUSG00000027115"	-0.735062006552979	0.687366957533651	-0.0757535190806354	0.130893626986407	0.0260949263129266	0.999905579367304	"Kif18a"	"kinesin family member 18A"
"ENSMUSG00000027122"	0.0108997562319157	0.992509509026935	-0.000239986191278754	0.991784349917301	0.00138997461158366	0.999905579367304	"Arl14ep"	"ADP-ribosylation factor-like 14 effector protein"
"ENSMUSG00000027130"	0.00479836140626356	0.995904228656577	0.00161776555698806	0.936803999868709	0.00391190510050944	0.999905579367304	"Slc12a6"	"solute carrier family 12, member 6"
"ENSMUSG00000027131"	-0.0628545753146962	0.952805898192051	-0.00432902810431335	0.818791082465291	0.00419061677641069	0.999905579367304	"Emc4"	"ER membrane protein complex subunit 4"
"ENSMUSG00000027132"	-0.0384531835659238	0.988023693170002	-0.00514317234523094	0.893970049155863	0.00791631953262296	0.999905579367304	"Katnbl1"	"katanin p80 subunit B like 1"
"ENSMUSG00000027133"	-0.0401456030060137	0.986990713240325	-0.0078777583893574	0.80112261574094	9.12264941666185e-05	0.999905579367304	"Nop10"	"NOP10 ribonucleoprotein"
"ENSMUSG00000027134"	-0.0384135954508863	0.97215083757444	0.00323769450401553	0.858565346366443	0.00234625720592469	0.999905579367304	"Lpcat4"	"lysophosphatidylcholine acyltransferase 4"
"ENSMUSG00000027160"	-0.182710424143022	0.905675126079907	-0.0140844069162179	0.663022173093725	0.0211521586232701	0.999905579367304	"Ccdc34"	"coiled-coil domain containing 34"
"ENSMUSG00000027162"	-0.130743123105393	0.799462690551601	-0.00831454603454424	0.550011983189463	0.0183961464959148	0.999905579367304	"Lin7c"	"lin-7 homolog C (C. elegans)"
"ENSMUSG00000027163"	0.0748007327863897	0.966412210454244	0.00420233750388968	0.903195397762758	-0.00662776928919962	0.999905579367304	"Commd9"	"COMM domain containing 9"
"ENSMUSG00000027164"	0.0493002225459292	0.978847959246262	0.0174095165723352	0.316164064892308	-0.0137703642657176	0.999905579367304	"Traf6"	"TNF receptor-associated factor 6"
"ENSMUSG00000027165"	-0.115509429808099	0.942094386061782	0.00902448897190373	0.741466987096182	0.00502451967047175	0.999905579367304	"B230118H07Rik"	"RIKEN cDNA B230118H07 gene"
"ENSMUSG00000027166"	0.0645523663181139	0.985789206629355	0.00439304390812851	0.930539014144067	-0.0180307494658743	0.999905579367304	"Dnajc24"	"DnaJ (Hsp40) homolog, subfamily C, member 24"
"ENSMUSG00000027167"	0.118701734116624	0.94407324372372	0.0104789509314435	0.734910022442391	0.00304470600578076	0.999905579367304	"Elp4"	"elongation protein 4 homolog (S. cerevisiae)"
"ENSMUSG00000027168"	-0.152466928045362	0.933721675761114	0.00145470765530383	0.971720392188173	0.00910547875409737	0.999905579367304	"Pax6"	"paired box 6"
"ENSMUSG00000027170"	-0.190755029188807	0.721233126810422	-0.00558874488832434	0.796090854262416	0.0272814465599961	0.999905579367304	"Eif3m"	"eukaryotic translation initiation factor 3, subunit M"
"ENSMUSG00000027171"	0.408613880458397	0.922310486170758	0.0104757621238043	0.922529498838533	-0.0106957676138477	0.999905579367304	"Prrg4"	"proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)"
"ENSMUSG00000027173"	-0.381586550800001	0.926251152974657	0.040848952010533	0.506445138010351	0.02082250960833	0.999905579367304	"Depdc7"	"DEP domain containing 7"
"ENSMUSG00000027175"	0.202854306510423	0.769123899306285	0.0147532964095338	0.433652734728958	-0.017094936219846	0.999905579367304	"Tcp11l1"	"t-complex 11 like 1"
"ENSMUSG00000027176"	-0.170136208295688	0.774272756361109	-0.00835003854351904	0.654914412672155	0.0188324770128758	0.999905579367304	"Cstf3"	"cleavage stimulation factor, 3' pre-RNA, subunit 3"
"ENSMUSG00000027177"	0.00198496375791658	0.998272053782079	0.00814804739648799	0.546562937874206	-0.00584513726708681	0.999905579367304	"Hipk3"	"homeodomain interacting protein kinase 3"
"ENSMUSG00000027180"	-0.0652271280653523	0.943976377608358	-0.00192053286624193	0.92288768964165	0.00339586736192829	0.999905579367304	"Fbxo3"	"F-box protein 3"
"ENSMUSG00000027184"	0.0189332784182789	0.988023693170002	-0.0040265121009441	0.804759785845757	-0.00372411934648139	0.999905579367304	"Caprin1"	"cell cycle associated protein 1"
"ENSMUSG00000027185"	-0.0521068866470742	0.964863920214077	0.000355241373717978	0.988680483916178	0.00597984656694048	0.999905579367304	"Nat10"	"N-acetyltransferase 10"
"ENSMUSG00000027187"	-0.122240140623601	0.87114742743105	-0.0286371860912168	0.00765378619149657	0.0120564096449783	0.999905579367304	"Cat"	"catalase"
"ENSMUSG00000027188"	-0.00503628992932775	0.997504644969148	-0.00131733859393452	0.962952693146331	0.0191479029562414	0.999905579367304	"Pamr1"	"peptidase domain containing associated with muscle regeneration 1"
"ENSMUSG00000027189"	0.05688448501493	0.948244828762877	0.00839466671654711	0.507110107352756	0.000990432766012259	0.999905579367304	"Trim44"	"tripartite motif-containing 44"
"ENSMUSG00000027193"	-0.116897053184502	0.845412987607118	-0.00833051662148944	0.561590067679303	0.0148851379370511	0.999905579367304	"Api5"	"apoptosis inhibitor 5"
"ENSMUSG00000027194"	0.0596241585265732	0.954246146083329	0.0039812351230495	0.849465143950972	-0.00276915929484331	0.999905579367304	"Ttc17"	"tetratricopeptide repeat domain 17"
"ENSMUSG00000027195"	-0.100743514605876	0.890350522442373	-0.0180822836976557	0.0955584996006766	0.00913826275121359	0.999905579367304	"Hsd17b12"	"hydroxysteroid (17-beta) dehydrogenase 12"
"ENSMUSG00000027196"	0.638847278641873	0.902411310160118	0.0676502020294892	0.473330365697094	-0.0628444397117067	0.999905579367304	"4921507L20Rik"	""
"ENSMUSG00000027198"	0.0834517942183875	0.943976377608358	0.00629843333476216	0.766569057304791	-0.0110591381548842	0.999905579367304	"Ext2"	"exostoses (multiple) 2"
"ENSMUSG00000027199"	-0.191636686930536	0.499954794738498	0.022937504567778	0.0113302217529675	0.0133932544893983	0.999905579367304	"Gatm"	"glycine amidinotransferase (L-arginine:glycine amidinotransferase)"
"ENSMUSG00000027200"	0.0155292447475119	0.992348894220561	0.00427581333613724	0.805283294714801	-0.00479612838154062	0.999905579367304	"Sema6d"	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D"
"ENSMUSG00000027201"	0.0260925940535643	0.986990713240325	0.0049996740725687	0.808034009401669	0.00698847687967662	0.999905579367304	"Myef2"	"myelin basic protein expression factor 2, repressor"
"ENSMUSG00000027203"	-0.0880791023590212	0.957935211477661	-0.00130724839198225	0.97140697779103	0.0027163874548642	0.999905579367304	"Dut"	"deoxyuridine triphosphatase"
"ENSMUSG00000027204"	-0.0608831068637951	0.981530175690392	-0.017531951678457	0.517167976113041	0.00827603261800948	0.999905579367304	"Fbn1"	"fibrillin 1"
"ENSMUSG00000027206"	-0.0249247145679508	0.986039141343909	-0.00153509706693945	0.939049221125769	0.00882990284647982	0.999905579367304	"Cops2"	"COP9 (constitutive photomorphogenic) homolog, subunit 2 (Arabidopsis thaliana)"
"ENSMUSG00000027207"	-0.00298340878488404	0.998272053782079	0.0112047087260346	0.632834707957744	0.00618233146196548	0.999905579367304	"Galk2"	"galactokinase 2"
"ENSMUSG00000027208"	-0.889644253814118	0.746743375951842	-0.0243609613004885	0.80235241661338	0.020351980061574	0.999905579367304	"Fgf7"	"fibroblast growth factor 7"
"ENSMUSG00000027210"	-0.00985509617311712	0.992509509026935	0.00677345827302692	0.642243678863753	0.00100028830028494	0.999905579367304	"Meis2"	"Meis homeobox 2"
"ENSMUSG00000027215"	-0.25888250624102	0.650132061361542	-0.0356863017479363	0.0179923668200609	-0.00290948745402722	0.999905579367304	"Cd82"	"CD82 antigen"
"ENSMUSG00000027217"	0.00121539957544614	0.999788084385251	-0.0197984739357741	0.557418811279392	-0.0179823194685982	0.999905579367304	"Tspan18"	"tetraspanin 18"
"ENSMUSG00000027220"	0.101214198338995	0.869650725819068	-0.00928389644432254	0.455178830207711	-0.00535540848222145	0.999905579367304	"Syt13"	"synaptotagmin XIII"
"ENSMUSG00000027221"	0.0467535614356679	0.957935211477661	0.00149579334141185	0.938725457966062	-0.00489922625932063	0.999905579367304	"Chst1"	"carbohydrate (keratan sulfate Gal-6) sulfotransferase 1"
"ENSMUSG00000027222"	-0.325213441335797	0.567010950724261	-0.0160252009439559	0.492300436743341	0.024012556374769	0.999905579367304	"Pex16"	"peroxisomal biogenesis factor 16"
"ENSMUSG00000027223"	-0.0364056982836252	0.970821214380896	-0.0123726851492149	0.26672187724958	-0.00164254078281699	0.999905579367304	"Mapk8ip1"	"mitogen-activated protein kinase 8 interacting protein 1"
"ENSMUSG00000027227"	-0.150014806775409	0.931729997828589	0.0114324278796931	0.714162086383309	-0.00279652097608979	0.999905579367304	"Sord"	"sorbitol dehydrogenase"
"ENSMUSG00000027230"	-0.131122479536675	0.975300565404047	-0.041107239720525	0.383950757092724	0.00602184382184195	0.999905579367304	"Creb3l1"	"cAMP responsive element binding protein 3-like 1"
"ENSMUSG00000027236"	-0.0668242765178219	0.986039141343909	-0.0424294366105891	0.169593149097949	0.0364649021487753	0.999905579367304	"Eif3j1"	"eukaryotic translation initiation factor 3, subunit J1"
"ENSMUSG00000027238"	-0.00588510640119775	0.995735315503043	-0.00745851103409577	0.679047238918258	0.00683451186828917	0.999905579367304	"Frmd5"	"FERM domain containing 5"
"ENSMUSG00000027239"	-0.0951563824972709	0.964863920214077	-0.0146979775412919	0.672304400308471	0.0149687507131715	0.999905579367304	"Mdk"	"midkine"
"ENSMUSG00000027242"	0.196722924648948	0.943976377608358	0.0159166232781259	0.749592567774955	-0.0203944752499932	0.999905579367304	"Wdr76"	"WD repeat domain 76"
"ENSMUSG00000027243"	0.0005251045467613	0.999932265660206	-0.00864122520532546	0.861002412551167	-0.00149323846605805	0.999905579367304	"Harbi1"	"harbinger transposase derived 1"
"ENSMUSG00000027244"	0.0381751378814681	0.972103977592758	0.00910865724434969	0.495676085596577	-0.00390824560082935	0.999905579367304	"Atg13"	"autophagy related 13"
"ENSMUSG00000027245"	-0.16442927774269	0.953082390858899	-0.00394601843882152	0.95007845455282	0.0267019376681006	0.999905579367304	"Hypk"	"huntingtin interacting protein K"
"ENSMUSG00000027247"	0.073829498891773	0.942094386061782	0.0158029370509137	0.197544313120091	-0.0145110662730404	0.999905579367304	"Arhgap1"	"Rho GTPase activating protein 1"
"ENSMUSG00000027248"	-0.191722367161485	0.476891470157684	-0.0261579772713749	0.00218245020385215	0.0151411691666409	0.999905579367304	"Pdia3"	"protein disulfide isomerase associated 3"
"ENSMUSG00000027253"	-0.150370302820437	0.809912238601986	-0.0411590076640645	3.87650264150383e-05	0.0125115624248891	0.999905579367304	"Lrp4"	"low density lipoprotein receptor-related protein 4"
"ENSMUSG00000027254"	0.0349862642657051	0.972884517140292	0.00753967755281828	0.561502607694069	-0.00782618270516523	0.999905579367304	"Map1a"	"microtubule-associated protein 1 A"
"ENSMUSG00000027255"	-0.10649953317221	0.943867434491569	0.000830703195981522	0.97977766771367	0.0203283080371567	0.999905579367304	"Arfgap2"	"ADP-ribosylation factor GTPase activating protein 2"
"ENSMUSG00000027257"	-0.138932056398069	0.887308383528019	-0.00459277151721359	0.854418526734915	0.00100013046951232	0.999905579367304	"Pacsin3"	"protein kinase C and casein kinase substrate in neurons 3"
"ENSMUSG00000027259"	-0.0818597596742072	0.953798056220085	0.000842792790135075	0.97977766771367	0.00614409225258502	0.999905579367304	"Adal"	"adenosine deaminase-like"
"ENSMUSG00000027263"	0.160243707114253	0.879108488396233	0.00920747242094789	0.714162086383309	-0.0113140987770985	0.999905579367304	"Tubgcp4"	"tubulin, gamma complex associated protein 4"
"ENSMUSG00000027270"	-0.121816506580892	0.817537703803815	-0.0283828575467075	0.00110402504384044	0.0175483288564981	0.999905579367304	"Lamp5"	"lysosomal-associated membrane protein family, member 5"
"ENSMUSG00000027272"	0.133464878792597	0.803002257649105	0.0147591624901318	0.204817922085353	-0.00845260854922506	0.999905579367304	"Ubr1"	"ubiquitin protein ligase E3 component n-recognin 1"
"ENSMUSG00000027273"	-0.0342144708970473	0.975148327565615	0.0161241912662735	0.0973826362379964	0.00489527186197832	0.999905579367304	"Snap25"	"synaptosomal-associated protein 25"
"ENSMUSG00000027274"	0.00627272236888729	0.99607864938122	-0.00807083782439101	0.691915394477946	-0.00472641014487131	0.999905579367304	"Mkks"	"McKusick-Kaufman syndrome"
