"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000022594"	-0.0793453383668263	0.958734358369002	-0.0337648424835883	0.203802432190167	0.00210987167296274	0.999905587128637	"Lynx1"	"Ly6/neurotoxin 1"
"ENSMUSG00000022601"	0.0211166740487425	0.995294410573235	0.0308420599060566	0.337880286211403	-0.0103349853194676	0.999905587128637	"Zbtb11"	"zinc finger and BTB domain containing 11"
"ENSMUSG00000022602"	-0.411895744004169	0.02875679305606	-0.0253971939852078	0.389689515466247	-0.0456776969588247	0.999905587128637	"Arc"	"activity regulated cytoskeletal-associated protein"
"ENSMUSG00000022604"	-0.102607855294089	0.962361751173721	-0.00624878274713679	0.9222808329813	0.0295049417423871	0.999905587128637	"Cep97"	"centrosomal protein 97"
"ENSMUSG00000022607"	0.0873233118158082	0.955270525372932	-0.0115512653120817	0.781018355266627	-0.0013452375228962	0.999905587128637	"Ptk2"	"PTK2 protein tyrosine kinase 2"
"ENSMUSG00000022610"	-0.272733221816792	0.940731096182897	0.0369412766261423	0.693393893563986	0.0731934596997402	0.999905587128637	"Mapk12"	"mitogen-activated protein kinase 12"
"ENSMUSG00000022614"	0.231980519875269	0.920151099568206	-0.0193392510606382	0.81017726999771	-0.0780127442243751	0.999905587128637	"Lmf2"	"lipase maturation factor 2"
"ENSMUSG00000022615"	-0.98815813834662	0.842547097490392	-0.0571776316149648	0.802913800005044	0.172467470703351	0.999905587128637	"Tymp"	"thymidine phosphorylase"
"ENSMUSG00000022617"	-0.182279648786099	0.936929413888835	-0.0055028485217957	0.946330453699126	0.0426882887452791	0.999905587128637	"Chkb"	"choline kinase beta"
"ENSMUSG00000022619"	0.0775308714786125	0.960488002518749	0.0407040333536147	0.100772778183285	-0.0169830362243353	0.999905587128637	"Mapk8ip2"	"mitogen-activated protein kinase 8 interacting protein 2"
"ENSMUSG00000022620"	-0.176203146338218	0.90269593714847	0.00289240437719441	0.965224853736186	0.015152606212215	0.999905587128637	"Arsa"	"arylsulfatase A"
"ENSMUSG00000022621"	0.207669329765733	0.891463106593654	0.0221787374865756	0.691228116543105	-0.0435122626303811	0.999905587128637	"Rabl2"	"RAB, member RAS oncogene family-like 2"
"ENSMUSG00000022622"	1.13227532346352	0.854937730208204	0.374136221737696	0.00765378613497838	-0.241624780877157	0.999905587128637	"Acr"	"acrosin prepropeptide"
"ENSMUSG00000022623"	0.0870901297706448	0.953970168144881	-0.0375812590049558	0.14920052428206	-0.0373536425158238	0.999905587128637	"Shank3"	"SH3/ankyrin domain gene 3"
"ENSMUSG00000022629"	0.0762226653679948	0.962361751173721	0.0466741892355138	0.0481713638954903	-0.00751069071334031	0.999905587128637	"Kif21a"	"kinesin family member 21A"
"ENSMUSG00000022634"	-0.108773786703329	0.940731096182897	0.00141496493146444	0.978671464399582	0.0182411591417272	0.999905587128637	"Yaf2"	"YY1 associated factor 2"
"ENSMUSG00000022635"	-0.187819724369031	0.87839509608207	-0.0387363019106761	0.274306808959865	0.0312940153170956	0.999905587128637	"Zcrb1"	"zinc finger CCHC-type and RNA binding motif 1"
"ENSMUSG00000022636"	0.108950851847861	0.936639946385371	-0.0102064377016623	0.804296797706687	-0.00691132353652638	0.999905587128637	"Alcam"	"activated leukocyte cell adhesion molecule"
"ENSMUSG00000022637"	0.110437707829145	0.963457408644121	0.018157345747668	0.75688491339634	-0.0354013734783859	0.999905587128637	"Cblb"	"Casitas B-lineage lymphoma b"
"ENSMUSG00000022639"	-0.310050079478438	0.891463106593654	-0.102231346499354	0.0664180503884441	0.0658109163766906	0.999905587128637	"5330426P16Rik"	""
"ENSMUSG00000022641"	-0.0493210652753487	0.986503340892572	0.0393814714095927	0.250765876697667	0.0163670116335633	0.999905587128637	"Bbx"	"bobby sox homolog (Drosophila)"
"ENSMUSG00000022656"	-0.251167764552831	0.787046344852396	-0.110880387126983	7.09900863804151e-05	0.0474189180775597	0.999905587128637	"Pvrl3"	"poliovirus receptor-related 3"
"ENSMUSG00000022658"	-0.193526712868118	0.758603409018059	-0.0380258767891326	0.151540392016654	0.0449864622347744	0.999905587128637	"Tagln3"	"transgelin 3"
"ENSMUSG00000022661"	0.17981342397108	0.823982827550965	0.014769679561759	0.703190627386542	-0.0399699481940698	0.999905587128637	"Cd200"	"CD200 antigen"
"ENSMUSG00000022663"	-0.226840872820944	0.85593804136729	-0.0469276674202617	0.226585785486838	0.042350568840298	0.999905587128637	"Atg3"	"autophagy related 3"
"ENSMUSG00000022664"	-0.115429608600353	0.940731096182897	-0.0108577029354149	0.826794465227965	0.0147061444364005	0.999905587128637	"Slc35a5"	"solute carrier family 35, member A5"
"ENSMUSG00000022665"	0.113169786872614	0.986007808094065	-0.059217147227521	0.48605800790029	-0.00453624342034486	0.999905587128637	"Ccdc80"	"coiled-coil domain containing 80"
"ENSMUSG00000022668"	0.147206906365307	0.940731096182897	-0.0204497755378158	0.726143375323964	-0.00976707752405363	0.999905587128637	"Gtpbp8"	"GTP-binding protein 8 (putative)"
"ENSMUSG00000022671"	-0.0259538079415477	0.998114860461638	0.0112452710592958	0.906897505750529	-0.0458635453890433	0.999905587128637	"Mzt2"	"mitotic spindle organizing protein 2"
"ENSMUSG00000022672"	0.210352835706308	0.832689995791672	0.0710843153818071	0.00824443476627759	-0.0341613806921905	0.999905587128637	"Prkdc"	"protein kinase, DNA activated, catalytic polypeptide"
"ENSMUSG00000022673"	-0.438827090192392	0.671539662303811	-0.0214338250486453	0.792265382945559	0.0801203401194004	0.999905587128637	"Mcm4"	"minichromosome maintenance deficient 4 homolog (S. cerevisiae)"
"ENSMUSG00000022674"	-0.121617532180222	0.949193293418923	-0.00974805637929035	0.868230671357636	0.0236601740292687	0.999905587128637	"Ube2v2"	"ubiquitin-conjugating enzyme E2 variant 2"
"ENSMUSG00000022677"	-0.133293436796469	0.940731096182897	-0.0466423551111494	0.204713346886149	0.0118703754617379	0.999905587128637	"Fopnl"	"Fgfr1op N-terminal like"
"ENSMUSG00000022678"	-0.205348887323337	0.891994673417264	-0.110880353039655	0.000429521379535001	0.0229319843870746	0.999905587128637	"Nde1"	"nuclear distribution gene E homolog 1 (A nidulans)"
"ENSMUSG00000022679"	-0.131968370955784	0.920151099568206	0.0134044221339326	0.758316024726959	0.0408035228125549	0.999905587128637	"Mpv17l"	"Mpv17 transgene, kidney disease mutant-like"
"ENSMUSG00000022680"	-0.0709178046317707	0.971302453650294	-0.0111244631614935	0.79514662895138	0.0156511924620976	0.999905587128637	"Pdxdc1"	"pyridoxal-dependent decarboxylase domain containing 1"
"ENSMUSG00000022681"	-0.0573560764085985	0.987682898574166	-0.0161230435125128	0.790911350087743	0.0116878357749057	0.999905587128637	"Ntan1"	"N-terminal Asn amidase"
"ENSMUSG00000022682"	-0.0318502055984138	0.98949023958126	0.0110256803726979	0.806445062148281	0.00412977330136578	0.999905587128637	"Rrn3"	"RRN3 RNA polymerase I transcription factor homolog (yeast)"
"ENSMUSG00000022684"	-0.0824300836915678	0.973540840259659	-0.0390244560203688	0.2724925343154	0.023843274009785	0.999905587128637	"Bfar"	"bifunctional apoptosis regulator"
"ENSMUSG00000022685"	-0.11126447382308	0.962361751173721	0.0191824017570988	0.731254000428585	0.0124907990077137	0.999905587128637	"Parn"	"poly(A)-specific ribonuclease (deadenylation nuclease)"
"ENSMUSG00000022686"	-0.0200453009128034	0.998644145124142	-0.109624300389429	0.555459182339355	-0.0121909171449067	0.999905587128637	"B3gnt5"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"
"ENSMUSG00000022687"	-0.0774520629666437	0.986007808094065	0.0415532554169245	0.449922815174197	-0.0207254014383599	0.999905587128637	"Boc"	"biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein"
"ENSMUSG00000022696"	0.130777178158074	0.933512755722167	0.0301443598520681	0.385346570805058	-0.0337095701870942	0.999905587128637	"Sidt1"	"SID1 transmembrane family, member 1"
"ENSMUSG00000022698"	-0.0338215608780197	0.987790583203832	-0.015564870537896	0.689380231868555	0.0171083619103388	0.999905587128637	"Naa50"	"N(alpha)-acetyltransferase 50, NatE catalytic subunit"
"ENSMUSG00000022701"	-0.386147289292909	0.87041124949498	-0.0159434372829648	0.884008217891544	0.0309825018152839	0.999905587128637	"2610015P09Rik"	"RIKEN cDNA 2610015P09 gene"
"ENSMUSG00000022702"	-0.233874396760578	0.911651521656372	-0.0394509202018245	0.509628373627569	0.0706608620389456	0.999905587128637	"Hira"	"histone cell cycle regulation defective homolog A (S. cerevisiae)"
"ENSMUSG00000022704"	0.00965703526401908	0.998644145124142	0.0299542205127952	0.599112568715722	0.00544867034933822	0.999905587128637	"Qtrtd1"	"queuine tRNA-ribosyltransferase domain containing 1"
"ENSMUSG00000022705"	0.12377181122949	0.995779907969539	0.000165650434461742	0.999547051428237	-0.00421865764968882	0.999905587128637	"Drd3"	"dopamine receptor D3"
"ENSMUSG00000022706"	-0.0936681732264169	0.978750606368146	-0.0483603917181533	0.385623347585059	0.0300826500388688	0.999905587128637	"Mrpl40"	"mitochondrial ribosomal protein L40"
"ENSMUSG00000022707"	-0.458976868909693	0.605595483098393	-0.0464031827422754	0.443310712569896	0.0844968092539997	0.999905587128637	"Gbe1"	"glucan (1,4-alpha-), branching enzyme 1"
"ENSMUSG00000022708"	0.23799376001063	0.592862270142495	0.00280527589988718	0.954885100238273	-0.0265493716742314	0.999905587128637	"Zbtb20"	"zinc finger and BTB domain containing 20"
"ENSMUSG00000022710"	0.0501699197483128	0.979164064277073	0.0235081554066397	0.45409786934666	-0.00654078973392463	0.999905587128637	"Usp7"	"ubiquitin specific peptidase 7"
"ENSMUSG00000022711"	0.0332475031847528	0.99498142578628	-0.0371523073343824	0.480236778912176	0.0103902911321786	0.999905587128637	"Pmm2"	"phosphomannomutase 2"
"ENSMUSG00000022715"	0.210764762732466	0.987682898574166	-0.0871056702333705	0.676867733705919	-0.0762561894904188	0.999905587128637	"Tmem114"	"transmembrane protein 114"
"ENSMUSG00000022722"	0.0525648398165024	0.987790583203832	0.00666787416162411	0.932874408166837	-0.0156364921100275	0.999905587128637	"Arl6"	"ADP-ribosylation factor-like 6"
"ENSMUSG00000022723"	-0.152624894498827	0.969370346623901	-0.0706233979457423	0.249361012665375	0.0462468892501472	0.999905587128637	"Crybg3"	""
"ENSMUSG00000022724"	-0.142968892666518	0.977260269448108	-0.0291378166533355	0.763732303234623	0.0573611489537602	0.999905587128637	"Mina"	"myc induced nuclear antigen"
"ENSMUSG00000022742"	-0.210040734107938	0.824993343093406	-0.0334048182594244	0.346362271015774	0.0247644296801511	0.999905587128637	"Cpox"	"coproporphyrinogen oxidase"
"ENSMUSG00000022744"	-0.00405425328589897	0.998644145124142	-0.00938544544964708	0.841630841880548	-0.00492781320174584	0.999905587128637	"Cldnd1"	"claudin domain containing 1"
"ENSMUSG00000022747"	-0.465618228609959	0.552180215300255	-0.10576128166443	0.0135570350883301	0.107137565834432	0.968854423503131	"St3gal6"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"
"ENSMUSG00000022748"	0.175891601894206	0.976931584730538	0.0437176624490651	0.671030348969779	-0.0682207221341205	0.999905587128637	"Cmss1"	"cms small ribosomal subunit 1"
"ENSMUSG00000022749"	0.0103748748704276	0.998644145124142	0.0171235540244413	0.739261805862911	-0.00018844980745985	0.999905587128637	"Tbc1d23"	"TBC1 domain family, member 23"
"ENSMUSG00000022750"	0.00871231452520085	0.998644145124142	0.0160248630650496	0.685139623266833	0.0118503275454236	0.999905587128637	"Klhl22"	"kelch-like 22"
"ENSMUSG00000022751"	-0.289158615796179	0.918951023525625	-0.0603390767311687	0.407612723372275	0.0676992595648827	0.999905587128637	"Nit2"	"nitrilase family, member 2"
"ENSMUSG00000022752"	0.0905575032123118	0.948818620171573	0.0216352614963607	0.496274673225407	-0.00965490362604371	0.999905587128637	"Tomm70a"	"translocase of outer mitochondrial membrane 70 homolog A (yeast)"
"ENSMUSG00000022754"	-0.480139961948603	0.969370346623901	-0.19263453389762	0.357332546869779	0.101575148576472	0.999905587128637	"Tmem45a"	"transmembrane protein 45a"
"ENSMUSG00000022756"	0.185653033568133	0.848337216118836	0.0017212610162601	0.975996586723998	-0.0135368637034373	0.999905587128637	"Slc7a4"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 4"
"ENSMUSG00000022757"	-0.0589448812605383	0.978750606368146	0.00125945681769664	0.981549800195307	0.00402140631463274	0.999905587128637	"Tfg"	"Trk-fused gene"
"ENSMUSG00000022758"	-0.361783681910296	0.891994673417264	-0.00251680523744944	0.984436781296732	0.0510734621227777	0.999905587128637	"P2rx6"	"purinergic receptor P2X, ligand-gated ion channel, 6"
"ENSMUSG00000022759"	0.726509599881691	0.840965682071204	0.0446059341241684	0.808034009381025	-0.109591497794614	0.999905587128637	"Lrrc74b"	"leucine rich repeat containing 74B"
"ENSMUSG00000022760"	0.0358098197425369	0.995294410573235	-0.0534093597446818	0.341733565932098	-0.0139951057510131	0.999905587128637	"Thap7"	"THAP domain containing 7"
"ENSMUSG00000022761"	-0.00735382705932215	0.998644145124142	-0.00361135784582419	0.941384352759912	0.000886390238626749	0.999905587128637	"Lztr1"	"leucine-zipper-like transcriptional regulator, 1"
"ENSMUSG00000022762"	0.224440841782087	0.732245992531387	0.0760587731201367	0.00110889095035598	-0.0406754750701844	0.999905587128637	"Ncam2"	"neural cell adhesion molecule 2"
"ENSMUSG00000022763"	0.0844457265267065	0.958860384247909	0.0478520753123327	0.0558098603657128	-0.00535757514474274	0.999905587128637	"Aifm3"	"apoptosis-inducing factor, mitochondrion-associated 3"
"ENSMUSG00000022765"	-0.0637555296897799	0.984909801724349	-0.01985275511519	0.711291679566712	-0.00103407044608983	0.999905587128637	"Snap29"	"synaptosomal-associated protein 29"
"ENSMUSG00000022766"	-0.402797781590573	0.940731096182897	0.00775058857977323	0.965281446857296	0.0359320299097735	0.999905587128637	"Serpind1"	"serine (or cysteine) peptidase inhibitor, clade D, member 1"
"ENSMUSG00000022768"	0.568246859769112	0.87839509608207	0.0768449285383692	0.544672624333781	-0.143054613966403	0.999905587128637	"Ccdc116"	"coiled-coil domain containing 116"
"ENSMUSG00000022769"	-0.269053290095561	0.940731096182897	-0.0690788840717341	0.397800008218526	0.00571324936950788	0.999905587128637	"Sdf2l1"	"stromal cell-derived factor 2-like 1"
"ENSMUSG00000022770"	-0.00853436793365097	0.998644145124142	-0.00564801089603657	0.901710109418278	0.00519881230395211	0.999905587128637	"Dlg1"	"discs, large homolog 1 (Drosophila)"
"ENSMUSG00000022771"	-0.0166650035279971	0.996307722186266	0.0063081754363183	0.907471036859793	-0.000497662255279343	0.999905587128637	"Ppil2"	"peptidylprolyl isomerase (cyclophilin)-like 2"
"ENSMUSG00000022772"	0.00362004387969333	0.998644145124142	0.0372424816614644	0.285101715559814	4.30766490415203e-05	0.999905587128637	"Senp5"	"SUMO/sentrin specific peptidase 5"
"ENSMUSG00000022773"	0.0900374484526056	0.978160526703018	-0.0300803577721888	0.591707162503719	0.0153807466861342	0.999905587128637	"Ypel1"	"yippee-like 1 (Drosophila)"
"ENSMUSG00000022774"	-0.0929929977878211	0.960488002518749	0.00884419211087797	0.863344594766684	0.0178635977540535	0.999905587128637	"Ncbp2"	"nuclear cap binding protein subunit 2"
"ENSMUSG00000022779"	0.0425461211159406	0.987790583203832	0.00355698687261443	0.954885100238273	0.00579518750008949	0.999905587128637	"Top3b"	"topoisomerase (DNA) III beta"
"ENSMUSG00000022780"	-0.486557826421847	0.973540840259659	-0.000147489239344982	0.999547051428237	0.106662601946882	0.999905587128637	"Mfi2"	"antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5"
"ENSMUSG00000022781"	-0.168596252125172	0.87839509608207	-0.0325624847353177	0.317495373489036	0.0310069107060919	0.999905587128637	"Pak2"	"p21 protein (Cdc42/Rac)-activated kinase 2"
"ENSMUSG00000022783"	0.271627675638424	0.940731096182897	0.0283757698102675	0.795281224262088	-0.0394299839849657	0.999905587128637	"Spag6"	"sperm associated antigen 6"
"ENSMUSG00000022787"	0.172361434653969	0.973540840259659	0.0390470257138807	0.68289954276994	-0.0139510561602857	0.999905587128637	"Wdr53"	"WD repeat domain 53"
"ENSMUSG00000022788"	-0.0932560595036094	0.96380634581208	0.0185368967092384	0.686377544214042	0.0289882914767636	0.999905587128637	"Fgd4"	"FYVE, RhoGEF and PH domain containing 4"
"ENSMUSG00000022789"	-0.000208202003400507	0.999935655894405	0.0202764100126997	0.53276788805438	-0.00315354375615978	0.999905587128637	"Dnm1l"	"dynamin 1-like"
"ENSMUSG00000022790"	-0.0121698217126501	0.998644145124142	-0.0384309090979699	0.350892831310471	0.00749929832769116	0.999905587128637	"Igsf11"	"immunoglobulin superfamily, member 11"
"ENSMUSG00000022791"	0.0206689143966425	0.99477244032939	0.0156688594352623	0.663657001139152	-0.0139002433784158	0.999905587128637	"Tnk2"	"tyrosine kinase, non-receptor, 2"
"ENSMUSG00000022792"	-0.263475076250463	0.896440958131898	-0.0192865481541915	0.809851693307703	0.0425642025628367	0.999905587128637	"Yars2"	"tyrosyl-tRNA synthetase 2 (mitochondrial)"
"ENSMUSG00000022793"	0.0461244219352634	0.992274661295825	-0.0394898795762658	0.463669890246383	-0.00592870585701336	0.999905587128637	"B4galt4"	"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4"
"ENSMUSG00000022797"	0.0160392672045876	0.995779907969539	-0.0618124658308137	0.00515642798721815	0.0333484327277951	0.999905587128637	"Tfrc"	"transferrin receptor"
"ENSMUSG00000022799"	-0.0697350711902631	0.978160526703018	-0.0672444973084433	0.0201911077613914	-0.012280204561924	0.999905587128637	"Arhgap31"	"Rho GTPase activating protein 31"
"ENSMUSG00000022800"	-0.0409160881810344	0.986503340892572	-0.0102905832330596	0.808034009381025	0.0129641783826845	0.999905587128637	"Fyttd1"	"forty-two-three domain containing 1"
"ENSMUSG00000022801"	0.0120889195843001	0.998644145124142	0.00527382493564578	0.925260992770245	-0.013659009122674	0.999905587128637	"Lrch3"	"leucine-rich repeats and calponin homology (CH) domain containing 3"
"ENSMUSG00000022802"	0.102784491729147	0.975627219009062	0.0415684170457712	0.406173315580194	-0.0295854815462938	0.999905587128637	"Lmln"	"leishmanolysin-like (metallopeptidase M8 family)"
"ENSMUSG00000022805"	0.351175349123585	0.962361751173721	-0.0186625840003603	0.93522525431945	-0.0667316394125168	0.999905587128637	"Maats1"	"MYCBP-associated, testis expressed 1"
"ENSMUSG00000022807"	0.111298733911553	0.962361751173721	-0.00825126828268665	0.902161542782435	-0.0204522195836002	0.999905587128637	"Osbpl11"	"oxysterol binding protein-like 11"
"ENSMUSG00000022808"	0.0578843386476734	0.986007808094065	-0.00893162947517931	0.881871029488617	-0.00973714275775658	0.999905587128637	"Snx4"	"sorting nexin 4"
"ENSMUSG00000022811"	-0.0617875303962171	0.976931584730538	0.0062284590308233	0.893970049122533	0.0176454124600783	0.999905587128637	"Zfp148"	"zinc finger protein 148"
"ENSMUSG00000022812"	0.0775094335511906	0.960488002518749	0.0223718412096637	0.477414006433619	-0.0109211811391481	0.999905587128637	"Gsk3b"	"glycogen synthase kinase 3 beta"
"ENSMUSG00000022814"	-0.0964210708339913	0.978750606368146	-0.0369976197837722	0.533415900487127	0.022915857715307	0.999905587128637	"Umps"	"uridine monophosphate synthetase"
"ENSMUSG00000022816"	-0.113708277864583	0.953970168144881	-0.0153381081364494	0.767500875377424	0.0458895633823894	0.999905587128637	"Fstl1"	"follistatin-like 1"
"ENSMUSG00000022817"	-0.0862945692251476	0.970303781928511	-0.0607877619606778	0.0459070261867521	0.0116448780995753	0.999905587128637	"Itgb5"	"integrin beta 5"
"ENSMUSG00000022820"	-0.215097280755931	0.964978682998835	-0.0526982164411163	0.609615583325112	0.0958222980839673	0.999905587128637	"Ndufb4"	"predicted gene 3873"
"ENSMUSG00000022822"	0.0869695866565879	0.953970168144881	0.00199731358324199	0.966916474000326	-0.00351926283517827	0.999905587128637	"Abcc5"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 5"
"ENSMUSG00000022827"	-0.13574249651121	0.978750606368146	0.0604523659013054	0.411984540406723	0.0205218499072085	0.999905587128637	"Rabl3"	"RAB, member RAS oncogene family-like 3"
"ENSMUSG00000022828"	-0.0428210122122946	0.993237642692538	-0.00531646922520067	0.950701118069132	0.016563787655713	0.999905587128637	"Gtf2e1"	"general transcription factor II E, polypeptide 1 (alpha subunit)"
"ENSMUSG00000022829"	0.521393790671564	0.010146502003931	0.126600894559924	3.41671332027878e-09	-0.0965372644096116	0.152575723603789	"Stxbp5l"	"syntaxin binding protein 5-like"
"ENSMUSG00000022831"	-0.507588107741906	0.861512793841698	-0.12355481826799	0.137188934869927	0.105095185279635	0.999905587128637	"Hcls1"	"hematopoietic cell specific Lyn substrate 1"
"ENSMUSG00000022833"	-0.0426851800759192	0.996561593321358	0.0358321049622893	0.7789192031909	0.0424759581474384	0.999905587128637	"Ccdc14"	"coiled-coil domain containing 14"
"ENSMUSG00000022836"	0.113364757234343	0.973748662186151	-0.0298634256747418	0.637828502387107	-0.0151769065625074	0.999905587128637	"Mylk"	"myosin, light polypeptide kinase"
"ENSMUSG00000022837"	-0.100375985846683	0.966429444387006	0.0634514763378004	0.0476008389415697	0.0144601654651907	0.999905587128637	"Iqcb1"	"IQ calmodulin-binding motif containing 1"
"ENSMUSG00000022838"	-0.655081497978279	0.936929413888835	-0.082214842397101	0.727097959775867	0.206552859060214	0.999905587128637	"Eaf2"	"ELL associated factor 2"
"ENSMUSG00000022840"	0.118915385669686	0.917207325937954	-0.0163528388714259	0.639079056980166	-0.028656889598667	0.999905587128637	"Adcy5"	"adenylate cyclase 5"
"ENSMUSG00000022841"	-0.118200740296789	0.940731096182897	-0.0239428988182511	0.503080241333118	0.0192364104944931	0.999905587128637	"Ap2m1"	"adaptor-related protein complex 2, mu 1 subunit"
"ENSMUSG00000022842"	0.0173346537793857	0.996307722186266	0.0265350238116228	0.509414820753698	0.00938666426692902	0.999905587128637	"Ece2"	"endothelin converting enzyme 2"
"ENSMUSG00000022843"	0.0441994592051725	0.986256694130395	-0.000421544911029591	0.993699430808541	-0.0063211530199489	0.999905587128637	"Clcn2"	"chloride channel 2"
"ENSMUSG00000022844"	0.031839046805968	0.998644145124142	-0.06312557603618	0.580822871754791	-0.0171405430756295	0.999905587128637	"Pdia5"	"protein disulfide isomerase associated 5"
"ENSMUSG00000022847"	0.321978990534468	0.917910382858598	0.0418673360903044	0.661025080024206	-0.08384985119844	0.999905587128637	"Thpo"	"thrombopoietin"
"ENSMUSG00000022848"	-0.192348243583729	0.803621693577441	-0.0204531215404313	0.575935124009597	0.0349862432076509	0.999905587128637	"Dirc2"	"disrupted in renal carcinoma 2 (human)"
"ENSMUSG00000022849"	-0.0984197468906263	0.987790583203832	0.0155067350383606	0.901702680774731	0.00769726745682466	0.999905587128637	"Hspbap1"	"Hspb associated protein 1"
"ENSMUSG00000022853"	0.115417687389115	0.987790583203832	-0.0218844176598743	0.882584371432275	0.0611869794283911	0.999905587128637	"Ehhadh"	"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase"
"ENSMUSG00000022855"	-0.103073763337061	0.940731096182897	-0.0147385635160119	0.704690800406355	0.0256456286988642	0.999905587128637	"Senp2"	"SUMO/sentrin specific peptidase 2"
"ENSMUSG00000022856"	0.240634730685007	0.934719839917541	0.0276313449911406	0.742038772186047	-0.0423802353762895	0.999905587128637	"Tmem41a"	"transmembrane protein 41a"
"ENSMUSG00000022858"	-0.495624024953225	0.265925624579413	-0.0118935608308989	0.8548912436264	0.0845209500573372	0.999905587128637	"Tra2b"	"transformer 2 beta homolog (Drosophila)"
"ENSMUSG00000022860"	0.354058458107412	0.96053251640309	-0.0992362392477865	0.536407937218284	-0.0127061235805997	0.999905587128637	"Chodl"	"chondrolectin"
"ENSMUSG00000022861"	0.434045735382153	0.070948509422914	0.0838206274406915	0.000332734848139249	-0.0686028458535076	0.887411883204963	"Dgkg"	"diacylglycerol kinase, gamma"
"ENSMUSG00000022864"	-0.116540254259788	0.986007808094065	-0.0506435811186929	0.571832277752165	0.0197273582923945	0.999905587128637	"D16Ertd472e"	"DNA segment, Chr 16, ERATO Doi 472, expressed"
"ENSMUSG00000022865"	-0.00541681585237931	0.998644145124142	0.00372557988367117	0.950078454549167	0.0124158509495222	0.999905587128637	"Cxadr"	"coxsackie virus and adenovirus receptor"
"ENSMUSG00000022867"	0.0230890481394517	0.995373021986961	0.00641906424781922	0.911564494512093	-0.00819969140924085	0.999905587128637	"Usp25"	"ubiquitin specific peptidase 25"
"ENSMUSG00000022876"	-0.255593087825328	0.981944699553507	0.0531101396067669	0.804005259458699	0.057070190770455	0.999905587128637	"Samsn1"	"SAM domain, SH3 domain and nuclear localization signals, 1"
"ENSMUSG00000022881"	-0.1185530174695	0.989181072276113	0.0910342835028334	0.435877050537712	0.0308288157062214	0.999905587128637	"Rfc4"	"replication factor C (activator 1) 4"
"ENSMUSG00000022883"	0.203860556361582	0.803621693577441	0.000653437366319883	0.99088851667842	-0.0538429005874093	0.999905587128637	"Robo1"	"roundabout homolog 1 (Drosophila)"
"ENSMUSG00000022884"	-0.0394054903904656	0.986106121315864	0.0129186864306608	0.733845919131425	0.0247734332305918	0.999905587128637	"Eif4a2"	"eukaryotic translation initiation factor 4A2"
"ENSMUSG00000022885"	0.141220834144487	0.949193293418923	0.0080544995887595	0.910585828664829	-0.0377939780884785	0.999905587128637	"St6gal1"	"beta galactoside alpha 2,6 sialyltransferase 1"
"ENSMUSG00000022887"	0.0712405895551303	0.990758273004952	-0.0881084439525524	0.226885204436879	0.0677732050664842	0.999905587128637	"Masp1"	"mannan-binding lectin serine peptidase 1"
"ENSMUSG00000022889"	-0.00671680199877715	0.998644145124142	-0.000450138443061368	0.996038504916584	0.000643837244357489	0.999905587128637	"Mrpl39"	"mitochondrial ribosomal protein L39"
"ENSMUSG00000022890"	-0.170206291284476	0.854937730208204	-0.0271155364502052	0.390285300469478	0.0265303284398486	0.999905587128637	"Atp5j"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F"
"ENSMUSG00000022892"	0.671937264904802	5.59376177661498e-08	0.025793386797939	0.373126295163377	0.0623764022877668	0.780534877429871	"App"	"amyloid beta (A4) precursor protein"
"ENSMUSG00000022893"	-0.0343836625959414	0.995450812523833	0.0309276371970496	0.642266540294786	-0.0571765558632397	0.999905587128637	"Adamts1"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 1"
"ENSMUSG00000022894"	0.39693912665038	0.92020866713949	0.00777496881814342	0.964496955200466	-0.0391534880441072	0.999905587128637	"Adamts5"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 5 (aggrecanase-2)"
"ENSMUSG00000022895"	0.226963176631225	0.700681306284587	0.0511238737430703	0.0467787177068395	-0.0583898246507485	0.999905587128637	"Ets2"	"E26 avian leukemia oncogene 2, 3' domain"
"ENSMUSG00000022897"	0.139290853409071	0.900833563943648	0.0145684835493181	0.717470343677175	-0.0105373538379915	0.999905587128637	"Dyrk1a"	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a"
"ENSMUSG00000022898"	-0.338821336132654	0.532894257437038	-0.0372092237533815	0.340966632654793	0.0705759171803586	0.999905587128637	"Dscr3"	"Down syndrome critical region gene 3"
