"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000010554"	0.137244503663855	0.999330785913715	-0.00359054811768279	0.957144816588942	-0.0132562254175279	0.888618649665747	"Mettl16"	"methyltransferase like 16"
"ENSMUSG00000010592"	-0.0394447897378218	0.999330785913715	-0.00989627428494976	0.934701973149594	-0.0155390175039521	0.957794026439611	"Dazl"	"deleted in azoospermia-like"
"ENSMUSG00000010607"	-0.666102553355681	0.999330785913715	-0.0184720167901573	0.722177312538843	0.0359143484244981	0.683227109068975	"Pigyl"	"phosphatidylinositol glycan anchor biosynthesis, class Y-like"
"ENSMUSG00000010608"	0.148843269718016	0.999330785913715	-0.00389202247159445	0.927082867987396	-0.00694950390838123	0.937533730217975	"Rbm25"	"RNA binding motif protein 25"
"ENSMUSG00000010609"	-0.292734397304442	0.999330785913715	-0.00137586748601787	0.989919925836031	0.0125889285547037	0.944749869666153	"Psen2"	"presenilin 2"
"ENSMUSG00000010660"	0.0543050533979369	0.999330785913715	-0.00590043754704483	0.954148070340877	0.00198671593692698	0.997653144451986	"Plcd1"	"phospholipase C, delta 1"
"ENSMUSG00000010663"	-0.0760485465379614	0.999330785913715	-0.0147947491738086	0.228953070018519	-0.00224723003258609	0.985588330571477	"Fads1"	"fatty acid desaturase 1"
"ENSMUSG00000010721"	0.269501086725076	0.999330785913715	0.00129394862514452	0.985901575148472	-0.0143054321610899	0.850887938669246	"Lmbr1"	"limb region 1"
"ENSMUSG00000010751"	-0.625019520483075	0.999330785913715	-0.031186584775679	0.835463291424033	0.0260849119185482	0.96254515316587	"Tnfrsf22"	"tumor necrosis factor receptor superfamily, member 22"
"ENSMUSG00000010755"	0.310307382023498	0.999330785913715	0.00364133843964374	0.952662516477298	-0.0138770641654994	0.85862940906268	"Cars"	"cysteinyl-tRNA synthetase"
"ENSMUSG00000010797"	0.352737175861906	0.999330785913715	-0.00754885781227292	0.973010989439922	-0.0192946995517486	0.957521345165363	"Wnt2"	"wingless-type MMTV integration site family, member 2"
"ENSMUSG00000010803"	0.346440549997423	0.75633126876617	0.00675674797044495	0.758370419049673	-0.0269810811460716	0.0522809634201962	"Gabra1"	"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1"
"ENSMUSG00000010825"	-0.353568068616877	0.999330785913715	0.0399317134213738	0.267973074603012	0.00999496325387167	0.976322428243806	"Grid2ip"	"glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 1"
"ENSMUSG00000010830"	1.08016360197611	0.999330785913715	0.0138588699489784	0.980927518357451	-0.0591155019665488	0.939646708314675	"Kdelr3"	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3"
"ENSMUSG00000010911"	0.270017443272732	0.999330785913715	-0.00850643578562493	0.93920272356263	-0.0149655659851702	0.951333706460267	"Apip"	"APAF1 interacting protein"
"ENSMUSG00000010914"	-0.084074023077659	0.999330785913715	-0.0116076556160151	0.647370738643011	0.0047570453360297	0.976322428243806	"Pdhx"	"pyruvate dehydrogenase complex, component X"
"ENSMUSG00000010936"	0.507477099389414	0.923295536986045	0.0183551232538519	0.389672579380698	-0.0252714718195811	0.612882840142576	"Vac14"	"Vac14 homolog (S. cerevisiae)"
"ENSMUSG00000011096"	-0.460052955317743	0.999330785913715	-0.0182110868912909	0.512020483126614	0.0232069809189919	0.752328901066569	"Akt1s1"	"AKT1 substrate 1 (proline-rich)"
"ENSMUSG00000011114"	0.123254179375659	0.999330785913715	-0.00121738925852962	0.98636802530455	-0.00745627895794033	0.956930582285507	"Tbrg1"	"transforming growth factor beta regulated gene 1"
"ENSMUSG00000011148"	-0.394865996954452	0.999330785913715	0.0211629691400823	0.366878792434264	0.0258664876110234	0.687577396231874	"Adssl1"	"adenylosuccinate synthetase like 1"
"ENSMUSG00000011154"	1.02451845151636	0.999330785913715	0.0799689787819164	0.357259762652147	-0.0487264600251574	0.919969264060473	"1700026D08Rik"	"RIKEN cDNA 1700026D08 gene"
"ENSMUSG00000011158"	0.0497788855560822	0.999330785913715	0.0175934351374384	0.332486175110079	-0.00393467626720743	0.981750689659895	"Brf1"	"BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae)"
"ENSMUSG00000011171"	-0.442851118036316	0.999330785913715	-0.030494921589177	0.676645996664005	0.00789567968732047	0.986959470116319	"Vipr2"	"vasoactive intestinal peptide receptor 2"
"ENSMUSG00000011179"	0.534212583850051	0.993483365150893	0.00931518577865239	0.870253752198421	-0.0244410159591331	0.744436841554532	"Odc1"	"ornithine decarboxylase, structural 1"
"ENSMUSG00000011254"	-0.217252713068046	0.999330785913715	-0.0101739864085081	0.930540265578122	0.00293396245877422	0.996844767364952	"Thg1l"	"tRNA-histidine guanylyltransferase 1-like (S. cerevisiae)"
"ENSMUSG00000011256"	0.28794591859181	0.999330785913715	-0.000924055864428419	0.993832778641172	-0.0235117298198865	0.813627397183489	"Adam19"	"a disintegrin and metallopeptidase domain 19 (meltrin beta)"
"ENSMUSG00000011257"	-0.0802926487516868	0.999330785913715	-0.0081590077379563	0.942970642279232	0.00500480129808742	0.989397802208164	"Pabpc4"	"poly(A) binding protein, cytoplasmic 4"
"ENSMUSG00000011267"	-0.699577869057964	0.999330785913715	-0.0399658283153808	0.718193545676469	0.0434718036399155	0.904388172232917	"Zfp296"	"zinc finger protein 296"
"ENSMUSG00000011305"	-0.830087504732808	0.999330785913715	0.0109090468177494	0.980167008360457	0.0588122499635482	0.896123415030638	"Plin5"	"perilipin 5"
"ENSMUSG00000011306"	0.113335909807398	0.999330785913715	0.0124377563710858	0.604938542863922	-0.00599065804685215	0.966542594080737	"Sugp1"	"SURP and G patch domain containing 1"
"ENSMUSG00000011382"	-0.168524069998232	0.999330785913715	-0.00753626951461919	0.934701973149594	0.00887590693303396	0.973380056155469	"Dhdh"	"dihydrodiol dehydrogenase (dimeric)"
"ENSMUSG00000011427"	0.283692101323064	0.999330785913715	-0.0157672695628761	0.661132239775642	-0.0189598228847857	0.85862940906268	"Zfp790"	"zinc finger protein 790"
"ENSMUSG00000011589"	0.266698076425386	0.999330785913715	0.0119022793122432	0.685174230210812	-0.0155226616441569	0.847201474009693	"Fsd1"	"fibronectin type 3 and SPRY domain-containing protein"
"ENSMUSG00000011658"	-0.0568574516251273	0.999330785913715	-0.000243596667551146	0.99778177868802	-0.00303398171990341	0.991102939467177	"Fuz"	"fuzzy homolog (Drosophila)"
"ENSMUSG00000011751"	-0.164168975888567	0.999330785913715	0.00276584159598892	0.954620113295607	0.00863720122001188	0.907664806076216	"Sptbn4"	"spectrin beta, non-erythrocytic 4"
"ENSMUSG00000011752"	-0.087902082244264	0.999330785913715	-0.00598450953905332	0.954620113295607	-0.00400314193710297	0.989745404014913	"Pgam1"	"phosphoglycerate mutase 1"
"ENSMUSG00000011831"	0.0785390202006986	0.999330785913715	-0.0101975519389562	0.638915527039859	-0.00774018579810389	0.935091987952017	"Evi5"	"ecotropic viral integration site 5"
"ENSMUSG00000011832"	-0.358398192542936	0.969129004232615	-0.00563954706134954	0.883354867949676	0.0180846892635093	0.640151374353004	"Evi5l"	"ecotropic viral integration site 5 like"
"ENSMUSG00000011837"	-0.0807916834154532	0.999330785913715	0.00413218911976384	0.968466474270295	0.00355056905631138	0.989397802208164	"Snapc2"	"small nuclear RNA activating complex, polypeptide 2"
"ENSMUSG00000011877"	-0.209728208622242	0.999330785913715	0.00153980806892876	0.980927518357451	0.012300958261337	0.784593401292852	"Git1"	"G protein-coupled receptor kinase-interactor 1"
"ENSMUSG00000011884"	-0.334146831691644	0.999330785913715	0.00705041720677129	0.88216200932522	0.0141352302008724	0.870711651895619	"Gltp"	"glycolipid transfer protein"
"ENSMUSG00000011958"	-0.348018151378546	0.999330785913715	-0.00509678212645153	0.936274363744175	0.0200457465562722	0.763269344501226	"Bnip2"	"BCL2/adenovirus E1B interacting protein 2"
"ENSMUSG00000011960"	0.312337574710898	0.999330785913715	0.00164610144089275	0.981109375964421	-0.0220582977653321	0.560825569423003	"Ccnt1"	"cyclin T1"
"ENSMUSG00000012017"	-0.366910663452746	0.999330785913715	6.93881436996309e-05	0.999098255196194	0.0281024991640293	0.917195415811769	"Scarf2"	"scavenger receptor class F, member 2"
"ENSMUSG00000012076"	0.163829848101557	0.999330785913715	-0.00616484003477838	0.878371896720249	-0.013227604254627	0.847201474009693	"Brms1l"	"breast cancer metastasis-suppressor 1-like"
"ENSMUSG00000012114"	0.00736529153054835	0.999330785913715	0.00484200391654566	0.917402464567399	0.000956331108860206	0.998716207452545	"Med15"	"mediator complex subunit 15"
"ENSMUSG00000012117"	-0.129403183134897	0.999330785913715	0.000612141065890619	0.99302951967606	0.00896427560435341	0.917674739989224	"Dhdds"	"dehydrodolichyl diphosphate synthase"
"ENSMUSG00000012123"	-0.570643681643909	0.999330785913715	0.000128862706551178	0.998987288665042	0.0549374762499791	0.849963028308902	"Aim1l"	"absent in melanoma 1-like"
"ENSMUSG00000012126"	0.420145226998947	0.999330785913715	0.0139856538400222	0.79552752152556	-0.0150675888308461	0.926758855771025	"Ubxn11"	"UBX domain protein 11"
"ENSMUSG00000012296"	0.0493928306628351	0.999330785913715	-0.00738152656138373	0.921695574959154	-0.00715109457132831	0.976322428243806	"Tjap1"	"tight junction-associated protein 1"
"ENSMUSG00000012405"	0.118337119672761	0.999330785913715	0.00189813854174908	0.981010153797008	-0.00941969821614338	0.926758855771025	"Rpl15"	"ribosomal protein L15"
"ENSMUSG00000012422"	0.180205915002488	0.999330785913715	-0.00829708138119083	0.782451401694638	-0.0131343314049206	0.847698360305889	"Tmem167"	"transmembrane protein 167"
"ENSMUSG00000012428"	-0.187469774039344	0.999330785913715	0.0768810378839515	0.544373315273244	0.00746461781254006	0.996844767364952	"Steap4"	"STEAP family member 4"
"ENSMUSG00000012429"	0.296655363711096	0.999330785913715	0.0246784041667195	0.613336446836755	-0.0173595222064928	0.937533730217975	"Mplkip"	"predicted gene 7102"
"ENSMUSG00000012443"	-0.0047537446010658	0.999330785913715	-0.052148001301027	0.545861470344721	0.0136504999513306	0.981796939436411	"Kif11"	"kinesin family member 11"
"ENSMUSG00000012483"	-0.583038265260065	0.999330785913715	-0.0237499422755344	0.775147974430446	0.0292084747956393	0.906799199874395	"Rpa3"	"replication protein A3"
"ENSMUSG00000012535"	0.0536506126294617	0.999330785913715	-0.0017445141286099	0.980927518357451	-0.00595995439540068	0.957421224205992	"Tnpo3"	"transportin 3"
"ENSMUSG00000012609"	-0.0540562368512677	0.999330785913715	0.00876830072141317	0.79552752152556	-0.000701224027415595	0.999131243328184	"Ttll5"	"tubulin tyrosine ligase-like family, member 5"
"ENSMUSG00000012640"	0.173120985272939	0.999330785913715	-0.00755000112851702	0.854879845842994	-0.0116055907853437	0.904388172232917	"Zfp715"	"zinc finger protein 715"
"ENSMUSG00000012819"	0.267305517909309	0.999330785913715	0.0166740613857307	0.889544097351301	-0.0142092546836357	0.973536552546322	"Cdh23"	"cadherin 23 (otocadherin)"
"ENSMUSG00000012848"	-0.243019291629447	0.999330785913715	0.00896448088162674	0.705728285896338	0.0175947629446106	0.642747555574514	"Rps5"	"ribosomal protein S5"
"ENSMUSG00000013033"	0.00968059422488156	0.999330785913715	-0.0130310093496616	0.239591777908728	-0.00156604574547327	0.989745404014913	"Adgrl1"	"adhesion G protein-coupled receptor L1"
"ENSMUSG00000013076"	0.00363413432313908	0.999330785913715	0.0183922683404412	0.146683407427754	-0.00216548008166403	0.989397802208164	"Amotl1"	"angiomotin-like 1"
"ENSMUSG00000013089"	0.0534825431108548	0.999330785913715	0.0276029561200899	0.0077637754717552	-0.0119723894688833	0.88246581326364	"Etv5"	"ets variant 5"
"ENSMUSG00000013150"	-0.0323497956450504	0.999330785913715	-0.013257707522508	0.770239542397077	2.01203016491584e-05	0.99995898196956	"Gfod2"	"glucose-fructose oxidoreductase domain containing 2"
"ENSMUSG00000013155"	0.567929668746559	0.999330785913715	0.0125167222224298	0.921695574959154	-0.0235895911793054	0.92359484309621	"Enkd1"	"enkurin domain containing 1"
"ENSMUSG00000013160"	-0.0935279116159578	0.999330785913715	-0.00104248812369207	0.985901575148472	0.00239604149511527	0.984841697521116	"Atp6v0d1"	"ATPase, H+ transporting, lysosomal V0 subunit D1"
"ENSMUSG00000013236"	-0.101427596657537	0.999330785913715	-0.00965970583412086	0.532072388455678	0.00432279803891858	0.966542594080737	"Ptprs"	"protein tyrosine phosphatase, receptor type, S"
"ENSMUSG00000013275"	-0.237673772763284	0.999330785913715	0.00519316936511774	0.896735148743107	0.0118276697944218	0.863566716307687	"Slc41a1"	"solute carrier family 41, member 1"
"ENSMUSG00000013367"	0.197423363462247	0.999330785913715	-0.00210893508993297	0.981010153797008	-0.0132480085862663	0.896080956805229	"Iglon5"	"IgLON family member 5"
"ENSMUSG00000013419"	-0.235998759918635	0.999330785913715	-0.000628780155923709	0.992715956048802	0.00854078611985393	0.922298439607929	"Zfp651"	"zinc finger protein 651"
"ENSMUSG00000013465"	0.099159642592372	0.999330785913715	-0.00026067723854502	0.99602923020314	-0.00687839856882851	0.952876165638865	"Nelfb"	"negative elongation factor complex member B"
"ENSMUSG00000013495"	-0.0418589143187698	0.999330785913715	0.00850738296979825	0.847849711676624	-0.000529203153613156	0.999131243328184	"Tmem175"	"transmembrane protein 175"
"ENSMUSG00000013523"	0.0719593333858463	0.999330785913715	0.0237596630882084	0.00970703927987902	-0.0149755958564432	0.736283164109765	"Bcas1"	"breast carcinoma amplified sequence 1"
"ENSMUSG00000013584"	0.676006131363531	0.999330785913715	0.0610989583489606	0.00283151586111112	-0.0378018173437197	0.715529086201896	"Aldh1a2"	"aldehyde dehydrogenase family 1, subfamily A2"
"ENSMUSG00000013593"	-0.0923550530127462	0.999330785913715	-0.00203453238246756	0.97591613196515	0.00573589252883571	0.956930582285507	"Ndufs2"	"NADH dehydrogenase (ubiquinone) Fe-S protein 2"
"ENSMUSG00000013622"	-0.138567964188469	0.999330785913715	0.00327903542083096	0.957144816588942	0.011411696883829	0.896123415030638	"Atraid"	"all-trans retinoic acid induced differentiation factor"
"ENSMUSG00000013629"	0.222722453875442	0.999330785913715	-0.00334719239071731	0.974673368951315	-0.00800361093308361	0.964296871668248	"Cad"	"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase"
"ENSMUSG00000013646"	-0.0406707949866364	0.999330785913715	-0.0128050706093613	0.56346576606356	0.00141127873444928	0.996053260543881	"Sh3bp5l"	"SH3 binding domain protein 5 like"
"ENSMUSG00000013662"	0.125208421300756	0.999330785913715	0.001580344358598	0.981010153797008	-0.00708236772297555	0.937533730217975	"Atad1"	"ATPase family, AAA domain containing 1"
"ENSMUSG00000013663"	0.297853127327027	0.999330785913715	0.00214394216112691	0.974673368951315	-0.0171723072741577	0.638884571383728	"Pten"	"phosphatase and tensin homolog"
"ENSMUSG00000013698"	-0.0602298975480297	0.999330785913715	-0.000265217379615497	0.995587429049936	0.00174585158356087	0.989397802208164	"Pea15a"	"phosphoprotein enriched in astrocytes 15A"
"ENSMUSG00000013701"	0.333168085382815	0.999330785913715	-0.0226874427505729	0.928993375291762	-0.0323342346398211	0.962089408565057	"Timm23"	"translocase of inner mitochondrial membrane 23"
"ENSMUSG00000013707"	-0.715232630695077	0.999330785913715	0.00683411468562668	0.981010153797008	0.0689606879915909	0.665107106531779	"Tnfaip8l2"	"tumor necrosis factor, alpha-induced protein 8-like 2"
"ENSMUSG00000013736"	0.292130764070014	0.999330785913715	0.000159105440567477	0.997991037600996	-0.0141018014183214	0.88235710537423	"Trnt1"	"tRNA nucleotidyl transferase, CCA-adding, 1"
"ENSMUSG00000013766"	0.539918457770496	0.999330785913715	-0.0482599663087316	0.660888740702852	-0.0359427047255552	0.939852064895375	"Ly6g6e"	"lymphocyte antigen 6 complex, locus G6E"
"ENSMUSG00000013787"	-0.149191320293746	0.999330785913715	0.0020336364946847	0.97591613196515	0.00947549679208616	0.894327647593492	"Ehmt2"	"euchromatic histone lysine N-methyltransferase 2"
"ENSMUSG00000013822"	-0.187780291673643	0.999330785913715	-0.0133672671387855	0.702058274872576	0.0126136240613312	0.919969264060473	"Elof1"	"elongation factor 1 homolog (ELF1, S. cerevisiae)"
"ENSMUSG00000013833"	0.0637107815047741	0.999330785913715	0.00068887820267028	0.993000113245834	-0.000485337341207319	0.999131243328184	"Med16"	"mediator complex subunit 16"
"ENSMUSG00000013846"	0.315537561883036	0.999330785913715	-0.00147253020441889	0.985901575148472	-0.0164064680160495	0.855935624201247	"St3gal1"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"ENSMUSG00000013858"	-0.223135747937022	0.999330785913715	-0.000434365134136066	0.993929221991522	0.0104773749661477	0.894935638797013	"Tmem259"	"transmembrane protein 259"
"ENSMUSG00000013878"	-0.628183603399115	0.921930746910423	-0.012839026499795	0.785116156716178	0.0358184173510025	0.493549669429479	"Rnf170"	"ring finger protein 170"
"ENSMUSG00000013921"	-0.185515256829981	0.999330785913715	0.00337406264109562	0.928435050062942	0.0123740593387557	0.758000959468839	"Clip3"	"CAP-GLY domain containing linker protein 3"
"ENSMUSG00000013973"	-0.111361088346813	0.999330785913715	-0.00577737857703049	0.970880907218089	0.00704216291828396	0.982989488055682	"Dedd"	"death effector domain-containing"
"ENSMUSG00000013997"	-0.334281431428425	0.999330785913715	-0.0116467021399706	0.754728338311401	0.0136800146896802	0.904388172232917	"Nit1"	"nitrilase 1"
"ENSMUSG00000014039"	-0.167823147002451	0.999330785913715	-0.0166553745758323	0.599526725060342	0.00926394986233049	0.956930582285507	"Prdm15"	"PR domain containing 15"
"ENSMUSG00000014074"	0.134332180843829	0.999330785913715	0.00194066594074754	0.981010153797008	-0.0110418778540928	0.906799199874395	"Rnf168"	"ring finger protein 168"
"ENSMUSG00000014075"	-0.117920101631716	0.999330785913715	0.00986554046721105	0.909044606965907	0.011003453993095	0.966542594080737	"Tctex1d2"	"Tctex1 domain containing 2"
"ENSMUSG00000014077"	0.0371558890595964	0.999330785913715	-0.00191801347152389	0.978176887195227	-0.0026137255826972	0.983966013806274	"Chp1"	"calcineurin-like EF hand protein 1"
"ENSMUSG00000014158"	0.48466471892194	0.999330785913715	0.0591453887137696	0.108810881938427	-0.0097102830003041	0.981796939436411	"Trpv4"	"transient receptor potential cation channel, subfamily V, member 4"
"ENSMUSG00000014164"	0.015895002473238	0.999330785913715	0.0126083377415152	0.719588300862277	-0.00306357654808225	0.989397802208164	"Klhl3"	"kelch-like 3"
"ENSMUSG00000014177"	0.274099907125235	0.999330785913715	0.00984844447103141	0.814676577845188	-0.0191991656528217	0.806543745947201	"Tvp23b"	"trans-golgi network vesicle protein 23B"
"ENSMUSG00000014195"	0.102006304416253	0.999330785913715	0.00523035959256845	0.886537792419069	-0.00518200592306969	0.965089083519505	"Dnajc7"	"DnaJ (Hsp40) homolog, subfamily C, member 7"
"ENSMUSG00000014198"	-0.497238917801826	0.999330785913715	0.0336214865142245	0.886396106997475	0.00992732085307109	0.993046685536384	"Zfp385c"	"zinc finger protein 385C"
"ENSMUSG00000014226"	-0.0619420881639995	0.999330785913715	-0.0150255518791972	0.389630700429093	0.00290895729633703	0.98425411340864	"Cacybp"	"calcyclin binding protein"
"ENSMUSG00000014232"	-0.18217008279269	0.999330785913715	-0.00693664574417918	0.937269939514384	0.0115018030634349	0.95329539261878	"Cluap1"	"clusterin associated protein 1"
"ENSMUSG00000014243"	-0.345746369412759	0.999330785913715	-0.00776897844604524	0.950624284381776	0.0244391525450785	0.899584381490783	"Zswim7"	"zinc finger SWIM-type containing 7"
"ENSMUSG00000014245"	-0.295246443385422	0.999330785913715	-0.00934553579321346	0.928400890155831	0.0170197875839912	0.937533730217975	"Pigl"	"phosphatidylinositol glycan anchor biosynthesis, class L"
"ENSMUSG00000014294"	-0.250134818474243	0.999330785913715	-0.00191254963223301	0.981010153797008	0.0151454893497643	0.847201474009693	"Ndufa2"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2"
"ENSMUSG00000014301"	1.4155144862637	0.999330785913715	0.0484989044443657	0.701265334065532	-0.0647114983139309	0.847201474009693	"Pam16"	"presequence translocase-asssociated motor 16 homolog (S. cerevisiae)"
"ENSMUSG00000014303"	0.0819790130639398	0.999330785913715	0.00843626579467308	0.912720632103932	-0.00772717555374765	0.976322428243806	"Glis2"	"GLIS family zinc finger 2"
"ENSMUSG00000014313"	-0.0272429794462101	0.999330785913715	-0.00477603677889432	0.912062404811444	-0.00165190059468422	0.993035731424201	"Cox6c"	"cytochrome c oxidase subunit VIc"
"ENSMUSG00000014329"	0.111438385465307	0.999330785913715	0.05685027217902	0.00961667676592869	-0.00672573819287614	0.981942812005571	"Bicc1"	"bicaudal C homolog 1 (Drosophila)"
"ENSMUSG00000014349"	-0.0934473464445019	0.999330785913715	-0.00551925569710515	0.886346826578923	0.00460439169491041	0.970750735937312	"Ube2z"	"ubiquitin-conjugating enzyme E2Z (putative)"
"ENSMUSG00000014353"	-0.0762883242755165	0.999330785913715	-0.0134721347166362	0.501279657995214	0.00525115309628434	0.970750735937312	"Tmem87b"	"transmembrane protein 87B"
"ENSMUSG00000014355"	0.196895533285982	0.999330785913715	-0.00235323177610029	0.968844248300561	-0.0116640660478141	0.849963028308902	"Anapc1"	"anaphase promoting complex subunit 1"
"ENSMUSG00000014361"	-0.299333482171897	0.999330785913715	0.0135371941621562	0.545227839243153	0.0199278172067278	0.687577396231874	"Mertk"	"c-mer proto-oncogene tyrosine kinase"
"ENSMUSG00000014402"	-0.10129522864022	0.999330785913715	0.00443976299512783	0.94471109769677	0.0096252063767369	0.937533730217975	"Tsg101"	"tumor susceptibility gene 101"
"ENSMUSG00000014418"	-0.191407793057822	0.999330785913715	0.00335075082809106	0.97486917766092	0.0125498884093724	0.92359484309621	"Hps5"	"Hermansky-Pudlak syndrome 5 homolog (human)"
"ENSMUSG00000014426"	-0.342473127385505	0.999330785913715	-0.00507750882244644	0.953738003592481	0.0116987868861463	0.941892629721446	"Map3k4"	"mitogen-activated protein kinase kinase kinase 4"
"ENSMUSG00000014444"	0.500460276867545	0.999330785913715	0.0257554639674917	0.610369373878816	-0.0149374181917947	0.956050378700724	"Piezo1"	"piezo-type mechanosensitive ion channel component 1"
"ENSMUSG00000014470"	-0.0373997568407176	0.999330785913715	-0.00208988414134622	0.98226908709786	-0.00321313073017096	0.989397802208164	"Rnf166"	"ring finger protein 166"
"ENSMUSG00000014496"	-0.064304821707593	0.999330785913715	0.00618207447852757	0.857873630893514	0.00311883793214627	0.981796939436411	"Ankrd28"	"ankyrin repeat domain 28"
"ENSMUSG00000014498"	-0.0427232267099372	0.999330785913715	-0.00544508895359112	0.886537792419069	0.00305300642115945	0.981796939436411	"Ankrd52"	"ankyrin repeat domain 52"
"ENSMUSG00000014503"	-0.066396747570828	0.999330785913715	0.0121261107983398	0.873461441751463	0.00357134779043159	0.991695136060809	"Pkd2l2"	"polycystic kidney disease 2-like 2"
"ENSMUSG00000014504"	-0.304959122856547	0.999330785913715	-0.00575085258383101	0.934701973149594	0.0166760769487101	0.867967885735881	"Srp19"	"signal recognition particle 19"
"ENSMUSG00000014547"	-0.388954766186513	0.999330785913715	-0.0235457981399423	0.630271740307985	0.0227669494321382	0.898710921724699	"Wdfy2"	"WD repeat and FYVE domain containing 2"
"ENSMUSG00000014550"	0.194735049613866	0.999330785913715	0.00701714272134412	0.831275050136632	-0.010502166900649	0.896080956805229	"Rbsn"	"rabenosyn, RAB effector"
"ENSMUSG00000014551"	0.238812175587304	0.999330785913715	-0.0115590217697072	0.771883090994482	-0.0195219611255025	0.824403118332176	"Mrps25"	"mitochondrial ribosomal protein S25"
"ENSMUSG00000014554"	0.0329068378203363	0.999330785913715	0.00321262679554531	0.981010153797008	-0.00255990806127367	0.996053260543881	"Dguok"	"deoxyguanosine kinase"
"ENSMUSG00000014592"	0.23487169295121	0.999330785913715	0.00669500517503492	0.782089719208005	-0.0137625955630014	0.723003273170841	"Camta1"	"calmodulin binding transcription activator 1"
"ENSMUSG00000014599"	-0.496968923761343	0.923295536986045	0.0179446404224633	0.391491180991453	0.0334167135037796	0.302740972345257	"Csf1"	"colony stimulating factor 1 (macrophage)"
"ENSMUSG00000014601"	0.313171276540164	0.999330785913715	0.00982940225371621	0.674245943147653	-0.0194245005177565	0.6076792170001	"Strip1"	"striatin interacting protein 1"
"ENSMUSG00000014602"	-0.182155063377283	0.999330785913715	0.00248579138804697	0.939211831750272	0.00902802095251183	0.813627397183489	"Kif1a"	"kinesin family member 1A"
"ENSMUSG00000014606"	-0.0862827985022402	0.999330785913715	-0.00376575773518049	0.937969154857906	0.00548572933422453	0.96254515316587	"Slc25a11"	"solute carrier family 25 (mitochondrial carrier oxoglutarate carrier), member 11"
"ENSMUSG00000014633"	0.263806771079053	0.999330785913715	0.0227438922039282	0.62564769466201	-0.0213129436001427	0.907323669528558	"Cmc2"	"COX assembly mitochondrial protein 2"
"ENSMUSG00000014668"	-0.441707722220456	0.969129004232615	-0.0139680724293516	0.562609048998253	0.025666516530937	0.532599539581445	"Chfr"	"checkpoint with forkhead and ring finger domains"
"ENSMUSG00000014747"	-0.629091559235814	0.999330785913715	-0.0427338044848134	0.67696254453586	0.013894257568209	0.981796939436411	"Ankrd53"	"ankyrin repeat domain 53"
"ENSMUSG00000014748"	0.125357790078304	0.999330785913715	0.0039857275996121	0.945489735976959	-0.0058939186207781	0.96857851534838	"Tex261"	"testis expressed gene 261"
"ENSMUSG00000014763"	0.0516440535073511	0.999330785913715	0.00103713515083279	0.986317410542529	-0.00483245323561906	0.970750735937312	"Fam120b"	"family with sequence similarity 120, member B"
"ENSMUSG00000014767"	0.0208997091610323	0.999330785913715	-0.0118981204024946	0.699171214999719	0.000795932819041196	0.999131243328184	"Tbp"	"TATA box binding protein"
"ENSMUSG00000014769"	-0.0788460011082205	0.999330785913715	0.00673052078475983	0.837812612340244	0.00469681007802014	0.970750735937312	"Psmb1"	"proteasome (prosome, macropain) subunit, beta type 1"
"ENSMUSG00000014773"	-0.768695405818146	0.999330785913715	-0.023711219825949	0.668259162698641	0.0347370789010327	0.803493407661514	"Dll1"	"delta-like 1 (Drosophila)"
"ENSMUSG00000014776"	-0.246411230068776	0.999330785913715	-0.0165973822457971	0.691035157964125	0.0182535066997678	0.894935638797013	"Nol3"	"nucleolar protein 3 (apoptosis repressor with CARD domain)"
"ENSMUSG00000014778"	-0.0272986718689726	0.999330785913715	0.0106609983725701	0.901186217023191	0.0147833074564145	0.941991842705632	"Fhod1"	"formin homology 2 domain containing 1"
"ENSMUSG00000014782"	-0.116806983231647	0.999330785913715	0.0224596699753093	0.82256972549025	0.0141680793558382	0.973802389358671	"Plekhg4"	"pleckstrin homology domain containing, family G (with RhoGef domain) member 4"
"ENSMUSG00000014786"	0.088560801457435	0.999330785913715	0.00106046529633965	0.987214389893592	-0.00553683605767257	0.970750735937312	"Slc9a5"	"solute carrier family 9 (sodium/hydrogen exchanger), member 5"
"ENSMUSG00000014791"	-0.287838991177311	0.999330785913715	-0.000424559593655796	0.997894856682001	0.0266252799140652	0.912625824218012	"Elmo3"	"engulfment and cell motility 3"
"ENSMUSG00000014813"	-0.526229388907057	0.999330785913715	-0.0371060586028754	0.420350810641705	0.0308425433538793	0.879167064415054	"Stc1"	"stanniocalcin 1"
"ENSMUSG00000014837"	-0.100268667603518	0.999330785913715	-0.0067873910757611	0.936892230665042	0.00276882534823914	0.993046685536384	"4931428F04Rik"	"RIKEN cDNA 4931428F04 gene"
